model_name,test_category,root_type,sub_type,count,error_type,original_model_name,model_type,test_category_count
Claude-3-Sonnet-20240229 (Prompt),ast_java,Function Parsing Error, Decoding Failure,22,Function Parsing Error: Decoding Failure,claude-3-sonnet-20240229,Prompt,100.0
Claude-3-Sonnet-20240229 (Prompt),ast_java,Simple Function Error, Incorrect Function Name,1,Simple Function Error: Incorrect Function Name,claude-3-sonnet-20240229,Prompt,100.0
Claude-3-Sonnet-20240229 (Prompt),ast_java,Simple Function Error, Missing Required Parameter,1,Simple Function Error: Missing Required Parameter,claude-3-sonnet-20240229,Prompt,100.0
Claude-3-Sonnet-20240229 (Prompt),ast_java,Simple Function Error, Unexpected Parameter Encountered,1,Simple Function Error: Unexpected Parameter Encountered,claude-3-sonnet-20240229,Prompt,100.0
Claude-3-Sonnet-20240229 (Prompt),ast_java,Type Error, Primitive Type Mismatch,14,Type Error: Primitive Type Mismatch,claude-3-sonnet-20240229,Prompt,100.0
Claude-3-Sonnet-20240229 (Prompt),ast_java,Value Error, Wrong String Value,7,Value Error: Wrong String Value,claude-3-sonnet-20240229,Prompt,100.0
Claude-3-Sonnet-20240229 (Prompt),ast_java,Value Error, Wrong int/float/bool/variable Value,1,Value Error: Wrong int/float/bool/variable Value,claude-3-sonnet-20240229,Prompt,100.0
Claude-3-Sonnet-20240229 (Prompt),ast_js,Function Parsing Error, Incorrect Decoder Output Format,2,Function Parsing Error: Incorrect Decoder Output Format,claude-3-sonnet-20240229,Prompt,100.0
Claude-3-Sonnet-20240229 (Prompt),ast_js,Simple Function Error, Unexpected Parameter Encountered,1,Simple Function Error: Unexpected Parameter Encountered,claude-3-sonnet-20240229,Prompt,100.0
Claude-3-Sonnet-20240229 (Prompt),ast_js,Type Error, Primitive Type Mismatch,4,Type Error: Primitive Type Mismatch,claude-3-sonnet-20240229,Prompt,100.0
Claude-3-Sonnet-20240229 (Prompt),ast_js,Value Error, Invalid Dictionary Value,1,Value Error: Invalid Dictionary Value,claude-3-sonnet-20240229,Prompt,100.0
Claude-3-Sonnet-20240229 (Prompt),ast_js,Value Error, Invalid List/Tuple Format,1,Value Error: Invalid List/Tuple Format,claude-3-sonnet-20240229,Prompt,100.0
Claude-3-Sonnet-20240229 (Prompt),ast_js,Value Error, Wrong String Value,3,Value Error: Wrong String Value,claude-3-sonnet-20240229,Prompt,100.0
Claude-3-Sonnet-20240229 (Prompt),ast_js,Value Error, Wrong int/float/bool/variable Value,2,Value Error: Wrong int/float/bool/variable Value,claude-3-sonnet-20240229,Prompt,100.0
Hermes-2-Pro-Mistral-7B (FC),exec_multiple,Function Parsing Error, Decoding Failure,3,Function Parsing Error: Decoding Failure,NousResearch_Hermes-2-Pro-Mistral-7B,FC,50.0
Hermes-2-Pro-Mistral-7B (FC),exec_multiple,Function Parsing Error, Incorrect Parsing Output Format,3,Function Parsing Error: Incorrect Parsing Output Format,NousResearch_Hermes-2-Pro-Mistral-7B,FC,50.0
Hermes-2-Pro-Mistral-7B (FC),ast_parallel,Function Parsing Error, Decoding Failure,16,Function Parsing Error: Decoding Failure,NousResearch_Hermes-2-Pro-Mistral-7B,FC,200.0
Hermes-2-Pro-Mistral-7B (FC),ast_parallel,Parallel Function Error, No Match Found,17,Parallel Function Error: No Match Found,NousResearch_Hermes-2-Pro-Mistral-7B,FC,200.0
Hermes-2-Pro-Mistral-7B (FC),ast_parallel,Parallel Function Error, Unexpected Function Count,34,Parallel Function Error: Unexpected Function Count,NousResearch_Hermes-2-Pro-Mistral-7B,FC,200.0
Hermes-2-Pro-Mistral-7B (FC),exec_simple,Executable Function Error (Non REST), Incorrect Execution Result,11,Executable Function Error (Non REST): Incorrect Execution Result,NousResearch_Hermes-2-Pro-Mistral-7B,FC,100.0
Hermes-2-Pro-Mistral-7B (FC),exec_simple,Function Parsing Error, Decoding Failure,7,Function Parsing Error: Decoding Failure,NousResearch_Hermes-2-Pro-Mistral-7B,FC,100.0
Hermes-2-Pro-Mistral-7B (FC),relevance,Relevance Error, Succeeded with Irrelevant Func Doc,214,Relevance Error: Succeeded with Irrelevant Func Doc,NousResearch_Hermes-2-Pro-Mistral-7B,FC,240.0
Hermes-2-Pro-Mistral-7B (FC),exec_parallel_multiple,Function Parsing Error, Decoding Failure,3,Function Parsing Error: Decoding Failure,NousResearch_Hermes-2-Pro-Mistral-7B,FC,40.0
Hermes-2-Pro-Mistral-7B (FC),exec_parallel_multiple,Value Error, Execution Result Count,8,Value Error: Execution Result Count,NousResearch_Hermes-2-Pro-Mistral-7B,FC,40.0
Hermes-2-Pro-Mistral-7B (FC),exec_parallel,Function Parsing Error, Decoding Failure,3,Function Parsing Error: Decoding Failure,NousResearch_Hermes-2-Pro-Mistral-7B,FC,50.0
Hermes-2-Pro-Mistral-7B (FC),exec_parallel,Value Error, Execution Result Count,8,Value Error: Execution Result Count,NousResearch_Hermes-2-Pro-Mistral-7B,FC,50.0
Hermes-2-Pro-Mistral-7B (FC),ast_multiple,Function Parsing Error, Decoding Failure,15,Function Parsing Error: Decoding Failure,NousResearch_Hermes-2-Pro-Mistral-7B,FC,200.0
Hermes-2-Pro-Mistral-7B (FC),ast_multiple,Parallel Function Error, No Match Found,21,Parallel Function Error: No Match Found,NousResearch_Hermes-2-Pro-Mistral-7B,FC,200.0
Hermes-2-Pro-Mistral-7B (FC),ast_multiple,Parallel Function Error, Unexpected Function Count,3,Parallel Function Error: Unexpected Function Count,NousResearch_Hermes-2-Pro-Mistral-7B,FC,200.0
Hermes-2-Pro-Mistral-7B (FC),ast_parallel_multiple,Function Parsing Error, Decoding Failure,31,Function Parsing Error: Decoding Failure,NousResearch_Hermes-2-Pro-Mistral-7B,FC,200.0
Hermes-2-Pro-Mistral-7B (FC),ast_parallel_multiple,Parallel Function Error, No Match Found,38,Parallel Function Error: No Match Found,NousResearch_Hermes-2-Pro-Mistral-7B,FC,200.0
Hermes-2-Pro-Mistral-7B (FC),ast_parallel_multiple,Parallel Function Error, Unexpected Function Count,26,Parallel Function Error: Unexpected Function Count,NousResearch_Hermes-2-Pro-Mistral-7B,FC,200.0
Hermes-2-Pro-Mistral-7B (FC),exec_rest,Executable Error (REST), Response Format Error,1,Executable Error (REST): Response Format Error,NousResearch_Hermes-2-Pro-Mistral-7B,FC,70.0
Hermes-2-Pro-Mistral-7B (FC),exec_rest,Executable Function Error (REST), Incorrect HTTP Status Code,3,Executable Function Error (REST): Incorrect HTTP Status Code,NousResearch_Hermes-2-Pro-Mistral-7B,FC,70.0
Hermes-2-Pro-Mistral-7B (FC),exec_rest,Executable Function Error (REST), Runtime Execution Error,29,Executable Function Error (REST): Runtime Execution Error,NousResearch_Hermes-2-Pro-Mistral-7B,FC,70.0
Hermes-2-Pro-Mistral-7B (FC),exec_rest,Function Parsing Error, Decoding Failure,18,Function Parsing Error: Decoding Failure,NousResearch_Hermes-2-Pro-Mistral-7B,FC,70.0
Hermes-2-Pro-Mistral-7B (FC),exec_rest,Function Parsing Error, Incorrect REST Parsing Output Format,1,Function Parsing Error: Incorrect REST Parsing Output Format,NousResearch_Hermes-2-Pro-Mistral-7B,FC,70.0
Hermes-2-Pro-Mistral-7B (FC),ast_simple,Function Parsing Error, Decoding Failure,33,Function Parsing Error: Decoding Failure,NousResearch_Hermes-2-Pro-Mistral-7B,FC,400.0
Hermes-2-Pro-Mistral-7B (FC),ast_simple,Simple Function Error, Missing Optional Parameter,4,Simple Function Error: Missing Optional Parameter,NousResearch_Hermes-2-Pro-Mistral-7B,FC,400.0
Hermes-2-Pro-Mistral-7B (FC),ast_simple,Simple Function Error, Unexpected Argument Count,2,Simple Function Error: Unexpected Argument Count,NousResearch_Hermes-2-Pro-Mistral-7B,FC,400.0
Hermes-2-Pro-Mistral-7B (FC),ast_simple,Type Error, Composite Type Mismatch,5,Type Error: Composite Type Mismatch,NousResearch_Hermes-2-Pro-Mistral-7B,FC,400.0
Hermes-2-Pro-Mistral-7B (FC),ast_simple,Type Error, Primitive Type Mismatch,4,Type Error: Primitive Type Mismatch,NousResearch_Hermes-2-Pro-Mistral-7B,FC,400.0
Hermes-2-Pro-Mistral-7B (FC),ast_simple,Value Error, Invalid Dictionary Value,1,Value Error: Invalid Dictionary Value,NousResearch_Hermes-2-Pro-Mistral-7B,FC,400.0
Hermes-2-Pro-Mistral-7B (FC),ast_simple,Value Error, Invalid List/Tuple Format,4,Value Error: Invalid List/Tuple Format,NousResearch_Hermes-2-Pro-Mistral-7B,FC,400.0
Hermes-2-Pro-Mistral-7B (FC),ast_simple,Value Error, Wrong String Value,14,Value Error: Wrong String Value,NousResearch_Hermes-2-Pro-Mistral-7B,FC,400.0
Hermes-2-Pro-Mistral-7B (FC),ast_simple,Value Error, Wrong int/float/bool/variable Value,7,Value Error: Wrong int/float/bool/variable Value,NousResearch_Hermes-2-Pro-Mistral-7B,FC,400.0
Hermes-2-Pro-Mistral-7B (FC),ast_java,Function Parsing Error, Decoding Failure,19,Function Parsing Error: Decoding Failure,NousResearch_Hermes-2-Pro-Mistral-7B,FC,100.0
Hermes-2-Pro-Mistral-7B (FC),ast_java,Simple Function Error, Unexpected Argument Count,4,Simple Function Error: Unexpected Argument Count,NousResearch_Hermes-2-Pro-Mistral-7B,FC,100.0
Hermes-2-Pro-Mistral-7B (FC),ast_java,Type Error, Primitive Type Mismatch,18,Type Error: Primitive Type Mismatch,NousResearch_Hermes-2-Pro-Mistral-7B,FC,100.0
Hermes-2-Pro-Mistral-7B (FC),ast_java,Value Error, Wrong String Value,8,Value Error: Wrong String Value,NousResearch_Hermes-2-Pro-Mistral-7B,FC,100.0
Hermes-2-Pro-Mistral-7B (FC),ast_java,Value Error, Wrong int/float/bool/variable Value,9,Value Error: Wrong int/float/bool/variable Value,NousResearch_Hermes-2-Pro-Mistral-7B,FC,100.0
Hermes-2-Pro-Mistral-7B (FC),ast_js,Function Parsing Error, Decoding Failure,4,Function Parsing Error: Decoding Failure,NousResearch_Hermes-2-Pro-Mistral-7B,FC,100.0
Hermes-2-Pro-Mistral-7B (FC),ast_js,Simple Function Error, Missing Optional Parameter,3,Simple Function Error: Missing Optional Parameter,NousResearch_Hermes-2-Pro-Mistral-7B,FC,100.0
Hermes-2-Pro-Mistral-7B (FC),ast_js,Simple Function Error, Unexpected Argument Count,3,Simple Function Error: Unexpected Argument Count,NousResearch_Hermes-2-Pro-Mistral-7B,FC,100.0
Hermes-2-Pro-Mistral-7B (FC),ast_js,Simple Function Error, Unexpected Parameter Encountered,1,Simple Function Error: Unexpected Parameter Encountered,NousResearch_Hermes-2-Pro-Mistral-7B,FC,100.0
Hermes-2-Pro-Mistral-7B (FC),ast_js,Value Error, Invalid Dictionary Items,1,Value Error: Invalid Dictionary Items,NousResearch_Hermes-2-Pro-Mistral-7B,FC,100.0
Hermes-2-Pro-Mistral-7B (FC),ast_js,Value Error, Invalid Dictionary Value,1,Value Error: Invalid Dictionary Value,NousResearch_Hermes-2-Pro-Mistral-7B,FC,100.0
Hermes-2-Pro-Mistral-7B (FC),ast_js,Value Error, Invalid List/Tuple Format,2,Value Error: Invalid List/Tuple Format,NousResearch_Hermes-2-Pro-Mistral-7B,FC,100.0
Hermes-2-Pro-Mistral-7B (FC),ast_js,Value Error, Wrong String Value,2,Value Error: Wrong String Value,NousResearch_Hermes-2-Pro-Mistral-7B,FC,100.0
Hermes-2-Pro-Mistral-7B (FC),ast_js,Value Error, Wrong int/float/bool/variable Value,6,Value Error: Wrong int/float/bool/variable Value,NousResearch_Hermes-2-Pro-Mistral-7B,FC,100.0
Gemini-1.5-Flash-Preview-0514 (FC),exec_multiple,Function Parsing Error, Decoding Failure,1,Function Parsing Error: Decoding Failure,gemini-1.5-flash-preview-0514,FC,50.0
Gemini-1.5-Flash-Preview-0514 (FC),ast_parallel,Function Parsing Error, Decoding Failure,14,Function Parsing Error: Decoding Failure,gemini-1.5-flash-preview-0514,FC,200.0
Gemini-1.5-Flash-Preview-0514 (FC),ast_parallel,Parallel Function Error, No Match Found,5,Parallel Function Error: No Match Found,gemini-1.5-flash-preview-0514,FC,200.0
Gemini-1.5-Flash-Preview-0514 (FC),ast_parallel,Parallel Function Error, Unexpected Function Count,26,Parallel Function Error: Unexpected Function Count,gemini-1.5-flash-preview-0514,FC,200.0
Gemini-1.5-Flash-Preview-0514 (FC),exec_simple,Function Parsing Error, Decoding Failure,6,Function Parsing Error: Decoding Failure,gemini-1.5-flash-preview-0514,FC,100.0
Gemini-1.5-Flash-Preview-0514 (FC),relevance,Relevance Error, Succeeded with Irrelevant Func Doc,49,Relevance Error: Succeeded with Irrelevant Func Doc,gemini-1.5-flash-preview-0514,FC,240.0
Gemini-1.5-Flash-Preview-0514 (FC),exec_parallel_multiple,Function Parsing Error, Decoding Failure,3,Function Parsing Error: Decoding Failure,gemini-1.5-flash-preview-0514,FC,40.0
Gemini-1.5-Flash-Preview-0514 (FC),exec_parallel_multiple,Value Error, Execution Result Count,4,Value Error: Execution Result Count,gemini-1.5-flash-preview-0514,FC,40.0
Gemini-1.5-Flash-Preview-0514 (FC),exec_parallel,Function Parsing Error, Decoding Failure,7,Function Parsing Error: Decoding Failure,gemini-1.5-flash-preview-0514,FC,50.0
Gemini-1.5-Flash-Preview-0514 (FC),exec_parallel,Value Error, Execution Result Count,14,Value Error: Execution Result Count,gemini-1.5-flash-preview-0514,FC,50.0
Gemini-1.5-Flash-Preview-0514 (FC),ast_multiple,Function Parsing Error, Decoding Failure,3,Function Parsing Error: Decoding Failure,gemini-1.5-flash-preview-0514,FC,200.0
Gemini-1.5-Flash-Preview-0514 (FC),ast_multiple,Parallel Function Error, No Match Found,10,Parallel Function Error: No Match Found,gemini-1.5-flash-preview-0514,FC,200.0
Gemini-1.5-Flash-Preview-0514 (FC),ast_multiple,Parallel Function Error, Unexpected Function Count,1,Parallel Function Error: Unexpected Function Count,gemini-1.5-flash-preview-0514,FC,200.0
Gemini-1.5-Flash-Preview-0514 (FC),ast_parallel_multiple,Function Parsing Error, Decoding Failure,23,Function Parsing Error: Decoding Failure,gemini-1.5-flash-preview-0514,FC,200.0
Gemini-1.5-Flash-Preview-0514 (FC),ast_parallel_multiple,Parallel Function Error, No Match Found,27,Parallel Function Error: No Match Found,gemini-1.5-flash-preview-0514,FC,200.0
Gemini-1.5-Flash-Preview-0514 (FC),ast_parallel_multiple,Parallel Function Error, Unexpected Function Count,24,Parallel Function Error: Unexpected Function Count,gemini-1.5-flash-preview-0514,FC,200.0
Gemini-1.5-Flash-Preview-0514 (FC),exec_rest,Executable Function Error (REST), Incorrect HTTP Status Code,19,Executable Function Error (REST): Incorrect HTTP Status Code,gemini-1.5-flash-preview-0514,FC,70.0
Gemini-1.5-Flash-Preview-0514 (FC),exec_rest,Executable Function Error (REST), Runtime Execution Error,3,Executable Function Error (REST): Runtime Execution Error,gemini-1.5-flash-preview-0514,FC,70.0
Gemini-1.5-Flash-Preview-0514 (FC),exec_rest,Function Parsing Error, Decoding Failure,3,Function Parsing Error: Decoding Failure,gemini-1.5-flash-preview-0514,FC,70.0
Gemini-1.5-Flash-Preview-0514 (FC),ast_simple,Function Parsing Error, Decoding Failure,12,Function Parsing Error: Decoding Failure,gemini-1.5-flash-preview-0514,FC,400.0
Gemini-1.5-Flash-Preview-0514 (FC),ast_simple,Simple Function Error, Missing Optional Parameter,1,Simple Function Error: Missing Optional Parameter,gemini-1.5-flash-preview-0514,FC,400.0
Gemini-1.5-Flash-Preview-0514 (FC),ast_simple,Type Error, Composite Type Mismatch,5,Type Error: Composite Type Mismatch,gemini-1.5-flash-preview-0514,FC,400.0
Gemini-1.5-Flash-Preview-0514 (FC),ast_simple,Type Error, Primitive Type Mismatch,6,Type Error: Primitive Type Mismatch,gemini-1.5-flash-preview-0514,FC,400.0
Gemini-1.5-Flash-Preview-0514 (FC),ast_simple,Value Error, Invalid List/Tuple Format,3,Value Error: Invalid List/Tuple Format,gemini-1.5-flash-preview-0514,FC,400.0
Gemini-1.5-Flash-Preview-0514 (FC),ast_simple,Value Error, Wrong String Value,9,Value Error: Wrong String Value,gemini-1.5-flash-preview-0514,FC,400.0
Gemini-1.5-Flash-Preview-0514 (FC),ast_simple,Value Error, Wrong int/float/bool/variable Value,2,Value Error: Wrong int/float/bool/variable Value,gemini-1.5-flash-preview-0514,FC,400.0
Gemini-1.5-Flash-Preview-0514 (FC),ast_java,Function Parsing Error, Decoding Failure,4,Function Parsing Error: Decoding Failure,gemini-1.5-flash-preview-0514,FC,100.0
Gemini-1.5-Flash-Preview-0514 (FC),ast_java,Simple Function Error, Incorrect Function Name,1,Simple Function Error: Incorrect Function Name,gemini-1.5-flash-preview-0514,FC,100.0
Gemini-1.5-Flash-Preview-0514 (FC),ast_java,Type Error, Primitive Type Mismatch,21,Type Error: Primitive Type Mismatch,gemini-1.5-flash-preview-0514,FC,100.0
Gemini-1.5-Flash-Preview-0514 (FC),ast_java,Value Error, Wrong String Value,12,Value Error: Wrong String Value,gemini-1.5-flash-preview-0514,FC,100.0
Gemini-1.5-Flash-Preview-0514 (FC),ast_java,Value Error, Wrong int/float/bool/variable Value,4,Value Error: Wrong int/float/bool/variable Value,gemini-1.5-flash-preview-0514,FC,100.0
Gemini-1.5-Flash-Preview-0514 (FC),ast_js,Function Parsing Error, Decoding Failure,2,Function Parsing Error: Decoding Failure,gemini-1.5-flash-preview-0514,FC,100.0
Gemini-1.5-Flash-Preview-0514 (FC),ast_js,Simple Function Error, Missing Required Parameter,1,Simple Function Error: Missing Required Parameter,gemini-1.5-flash-preview-0514,FC,100.0
Gemini-1.5-Flash-Preview-0514 (FC),ast_js,Type Error, Composite Type Mismatch,1,Type Error: Composite Type Mismatch,gemini-1.5-flash-preview-0514,FC,100.0
Gemini-1.5-Flash-Preview-0514 (FC),ast_js,Type Error, Primitive Type Mismatch,3,Type Error: Primitive Type Mismatch,gemini-1.5-flash-preview-0514,FC,100.0
Gemini-1.5-Flash-Preview-0514 (FC),ast_js,Value Error, Invalid Dictionary Items,2,Value Error: Invalid Dictionary Items,gemini-1.5-flash-preview-0514,FC,100.0
Gemini-1.5-Flash-Preview-0514 (FC),ast_js,Value Error, Invalid Dictionary Key,1,Value Error: Invalid Dictionary Key,gemini-1.5-flash-preview-0514,FC,100.0
Gemini-1.5-Flash-Preview-0514 (FC),ast_js,Value Error, Invalid List/Tuple Format,3,Value Error: Invalid List/Tuple Format,gemini-1.5-flash-preview-0514,FC,100.0
Gemini-1.5-Flash-Preview-0514 (FC),ast_js,Value Error, Wrong String Value,11,Value Error: Wrong String Value,gemini-1.5-flash-preview-0514,FC,100.0
Gemini-1.5-Flash-Preview-0514 (FC),ast_js,Value Error, Wrong int/float/bool/variable Value,3,Value Error: Wrong int/float/bool/variable Value,gemini-1.5-flash-preview-0514,FC,100.0
GPT-4o-2024-05-13 (Prompt),exec_multiple,Function Parsing Error, Decoding Failure,9,Function Parsing Error: Decoding Failure,gpt-4o-2024-05-13,Prompt,50.0
GPT-4o-2024-05-13 (Prompt),ast_parallel,Function Parsing Error, Decoding Failure,27,Function Parsing Error: Decoding Failure,gpt-4o-2024-05-13,Prompt,200.0
GPT-4o-2024-05-13 (Prompt),ast_parallel,Parallel Function Error, No Match Found,10,Parallel Function Error: No Match Found,gpt-4o-2024-05-13,Prompt,200.0
GPT-4o-2024-05-13 (Prompt),ast_parallel,Parallel Function Error, Unexpected Function Count,6,Parallel Function Error: Unexpected Function Count,gpt-4o-2024-05-13,Prompt,200.0
GPT-4o-2024-05-13 (Prompt),exec_simple,Function Parsing Error, Decoding Failure,5,Function Parsing Error: Decoding Failure,gpt-4o-2024-05-13,Prompt,100.0
GPT-4o-2024-05-13 (Prompt),relevance,Relevance Error, Succeeded with Irrelevant Func Doc,42,Relevance Error: Succeeded with Irrelevant Func Doc,gpt-4o-2024-05-13,Prompt,240.0
GPT-4o-2024-05-13 (Prompt),exec_parallel_multiple,Function Parsing Error, Decoding Failure,4,Function Parsing Error: Decoding Failure,gpt-4o-2024-05-13,Prompt,40.0
GPT-4o-2024-05-13 (Prompt),exec_parallel_multiple,Value Error, Execution Result Count,1,Value Error: Execution Result Count,gpt-4o-2024-05-13,Prompt,40.0
